,date,KO stock,isPartial
10,2014-05-11,9.36,False
11,2014-05-12,19.439999999999998,False
12,2014-05-13,30.599999999999998,False
13,2014-05-14,25.56,False
14,2014-05-15,19.8,False
15,2014-05-16,26.64,False
16,2014-05-17,7.199999999999999,False
17,2014-05-18,4.68,False
18,2014-05-19,25.56,False
19,2014-05-20,19.8,False
20,2014-05-21,15.12,False
21,2014-05-22,30.24,False
22,2014-05-23,31.68,False
23,2014-05-24,5.3999999999999995,False
24,2014-05-25,0.0,False
25,2014-05-26,4.32,False
26,2014-05-27,27.36,False
27,2014-05-28,17.28,False
28,2014-05-29,24.48,False
29,2014-05-30,24.84,False
30,2014-05-31,5.3999999999999995,False
0,2014-06-01,4.16,False
1,2014-06-02,17.6,False
2,2014-06-03,19.2,False
3,2014-06-04,22.72,False
4,2014-06-05,7.04,False
5,2014-06-06,20.8,False
6,2014-06-07,15.68,False
7,2014-06-08,4.48,False
8,2014-06-09,19.84,False
9,2014-06-10,21.76,False
10,2014-06-11,12.48,False
11,2014-06-12,16.0,False
12,2014-06-13,13.120000000000001,False
13,2014-06-14,4.48,False
14,2014-06-15,4.48,False
15,2014-06-16,14.08,False
16,2014-06-17,19.52,False
17,2014-06-18,12.48,False
18,2014-06-19,27.52,False
19,2014-06-20,21.12,False
20,2014-06-21,6.72,False
21,2014-06-22,4.48,False
22,2014-06-23,32.0,False
23,2014-06-24,16.0,False
24,2014-06-25,21.44,False
25,2014-06-26,8.96,False
26,2014-06-27,18.88,False
27,2014-06-28,8.96,False
28,2014-06-29,4.48,False
29,2014-06-30,19.84,False
0,2014-07-01,21.96,False
1,2014-07-02,14.76,False
2,2014-07-03,27.0,False
3,2014-07-04,7.92,False
4,2014-07-05,4.68,False
5,2014-07-06,9.0,False
6,2014-07-07,7.199999999999999,False
7,2014-07-08,10.799999999999999,False
8,2014-07-09,11.16,False
9,2014-07-10,14.76,False
10,2014-07-11,19.08,False
11,2014-07-12,4.32,False
12,2014-07-13,8.64,False
13,2014-07-14,10.799999999999999,False
14,2014-07-15,18.36,False
15,2014-07-16,22.32,False
16,2014-07-17,11.16,False
17,2014-07-18,7.56,False
18,2014-07-19,9.0,False
19,2014-07-20,4.32,False
20,2014-07-21,7.199999999999999,False
21,2014-07-22,36.0,False
22,2014-07-23,22.68,False
23,2014-07-24,22.32,False
24,2014-07-25,19.439999999999998,False
25,2014-07-26,9.0,False
26,2014-07-27,0.0,False
27,2014-07-28,18.72,False
28,2014-07-29,18.36,False
29,2014-07-30,22.32,False
30,2014-07-31,26.279999999999998,False
0,2014-08-01,11.22,False
1,2014-08-02,8.5,False
2,2014-08-03,8.5,False
3,2014-08-04,10.540000000000001,False
4,2014-08-05,13.940000000000001,False
5,2014-08-06,18.02,False
6,2014-08-07,25.500000000000004,False
7,2014-08-08,11.22,False
8,2014-08-09,8.84,False
9,2014-08-10,12.58,False
10,2014-08-11,7.140000000000001,False
11,2014-08-12,6.800000000000001,False
12,2014-08-13,10.540000000000001,False
13,2014-08-14,14.280000000000001,False
14,2014-08-15,15.3,False
15,2014-08-16,21.080000000000002,False
16,2014-08-17,4.08,False
17,2014-08-18,28.220000000000002,False
18,2014-08-19,17.34,False
19,2014-08-20,21.080000000000002,False
20,2014-08-21,10.540000000000001,False
21,2014-08-22,29.240000000000002,False
22,2014-08-23,0.0,False
23,2014-08-24,8.16,False
24,2014-08-25,24.14,False
25,2014-08-26,34.0,False
26,2014-08-27,20.400000000000002,False
27,2014-08-28,13.940000000000001,False
28,2014-08-29,18.02,False
29,2014-08-30,12.24,False
30,2014-08-31,4.08,False
0,2014-09-01,9.45,False
1,2014-09-02,12.18,False
2,2014-09-03,4.62,False
3,2014-09-04,6.3,False
4,2014-09-05,17.849999999999998,False
5,2014-09-06,5.67,False
6,2014-09-07,7.35,False
7,2014-09-08,15.33,False
8,2014-09-09,13.65,False
9,2014-09-10,9.24,False
10,2014-09-11,13.86,False
11,2014-09-12,11.34,False
12,2014-09-13,11.129999999999999,False
13,2014-09-14,3.57,False
14,2014-09-15,9.24,False
15,2014-09-16,7.56,False
16,2014-09-17,15.33,False
17,2014-09-18,13.86,False
18,2014-09-19,11.34,False
19,2014-09-20,10.92,False
20,2014-09-21,3.57,False
21,2014-09-22,15.12,False
22,2014-09-23,12.18,False
23,2014-09-24,9.24,False
24,2014-09-25,15.54,False
25,2014-09-26,21.0,False
26,2014-09-27,7.35,False
27,2014-09-28,0.0,False
28,2014-09-29,9.24,False
29,2014-09-30,10.709999999999999,False
0,2014-10-01,14.4,False
1,2014-10-02,18.0,False
2,2014-10-03,18.45,False
3,2014-10-04,7.2,False
4,2014-10-05,6.75,False
5,2014-10-06,8.55,False
6,2014-10-07,17.1,False
7,2014-10-08,22.95,False
8,2014-10-09,22.95,False
9,2014-10-10,30.150000000000002,False
10,2014-10-11,13.5,False
11,2014-10-12,6.75,False
12,2014-10-13,17.1,False
13,2014-10-14,22.5,False
14,2014-10-15,13.950000000000001,False
15,2014-10-16,11.25,False
16,2014-10-17,23.85,False
17,2014-10-18,0.0,False
18,2014-10-19,6.75,False
19,2014-10-20,28.35,False
20,2014-10-21,45.0,False
21,2014-10-22,42.75,False
22,2014-10-23,28.8,False
23,2014-10-24,9.0,False
24,2014-10-25,6.75,False
25,2014-10-26,0.0,False
26,2014-10-27,8.1,False
27,2014-10-28,11.25,False
28,2014-10-29,8.55,False
29,2014-10-30,17.55,False
30,2014-10-31,5.8500000000000005,False
0,2014-11-01,8.96,False
1,2014-11-02,6.44,False
2,2014-11-03,26.320000000000004,False
3,2014-11-04,24.080000000000002,False
4,2014-11-05,25.76,False
5,2014-11-06,20.44,False
6,2014-11-07,17.64,False
7,2014-11-08,8.96,False
8,2014-11-09,6.44,False
9,2014-11-10,18.48,False
10,2014-11-11,18.48,False
11,2014-11-12,18.200000000000003,False
12,2014-11-13,18.48,False
13,2014-11-14,21.000000000000004,False
14,2014-11-15,4.48,False
15,2014-11-16,4.2,False
16,2014-11-17,20.160000000000004,False
17,2014-11-18,21.840000000000003,False
18,2014-11-19,21.000000000000004,False
19,2014-11-20,28.000000000000004,False
20,2014-11-21,17.360000000000003,False
21,2014-11-22,17.080000000000002,False
22,2014-11-23,8.680000000000001,False
23,2014-11-24,7.280000000000001,False
24,2014-11-25,25.200000000000003,False
25,2014-11-26,18.48,False
26,2014-11-27,7.840000000000001,False
27,2014-11-28,13.440000000000001,False
28,2014-11-29,17.360000000000003,False
29,2014-11-30,8.4,False
0,2014-12-01,10.56,False
1,2014-12-02,11.84,False
2,2014-12-03,22.72,False
3,2014-12-04,13.76,False
4,2014-12-05,19.2,False
5,2014-12-06,8.96,False
6,2014-12-07,3.52,False
7,2014-12-08,17.28,False
8,2014-12-09,16.64,False
9,2014-12-10,16.96,False
10,2014-12-11,20.16,False
11,2014-12-12,16.32,False
12,2014-12-13,11.200000000000001,False
13,2014-12-14,12.8,False
14,2014-12-15,15.36,False
15,2014-12-16,21.76,False
16,2014-12-17,9.6,False
17,2014-12-18,12.8,False
18,2014-12-19,32.0,False
19,2014-12-20,11.52,False
20,2014-12-21,5.76,False
21,2014-12-22,19.52,False
22,2014-12-23,23.68,False
23,2014-12-24,28.48,False
24,2014-12-25,8.32,False
25,2014-12-26,10.88,False
26,2014-12-27,16.64,False
27,2014-12-28,3.84,False
28,2014-12-29,23.04,False
29,2014-12-30,18.240000000000002,False
30,2014-12-31,20.48,False
0,2015-01-01,8.4,False
1,2015-01-02,19.2,False
2,2015-01-03,22.5,False
3,2015-01-04,9.9,False
4,2015-01-05,12.9,False
5,2015-01-06,30.0,False
6,2015-01-07,27.3,False
7,2015-01-08,29.4,False
8,2015-01-09,21.599999999999998,False
9,2015-01-10,12.0,False
10,2015-01-11,7.199999999999999,False
11,2015-01-12,10.5,False
12,2015-01-13,6.3,False
13,2015-01-14,18.599999999999998,False
14,2015-01-15,23.099999999999998,False
15,2015-01-16,23.7,False
16,2015-01-17,12.299999999999999,False
17,2015-01-18,4.8,False
18,2015-01-19,4.2,False
19,2015-01-20,20.4,False
20,2015-01-21,18.3,False
21,2015-01-22,26.7,False
22,2015-01-23,15.0,False
23,2015-01-24,16.8,False
24,2015-01-25,12.0,False
25,2015-01-26,24.3,False
26,2015-01-27,26.4,False
27,2015-01-28,8.1,False
28,2015-01-29,10.2,False
29,2015-01-30,21.3,False
30,2015-01-31,12.0,False
0,2015-02-01,14.399999999999999,False
1,2015-02-02,22.5,False
2,2015-02-03,5.1,False
3,2015-02-04,17.4,False
4,2015-02-05,22.8,False
5,2015-02-06,10.5,False
6,2015-02-07,3.0,False
7,2015-02-08,3.0,False
8,2015-02-09,20.099999999999998,False
9,2015-02-10,30.0,False
10,2015-02-11,7.5,False
11,2015-02-12,20.4,False
12,2015-02-13,21.3,False
13,2015-02-14,3.0,False
14,2015-02-15,6.0,False
15,2015-02-16,5.3999999999999995,False
16,2015-02-17,12.9,False
17,2015-02-18,18.0,False
18,2015-02-19,15.299999999999999,False
19,2015-02-20,10.799999999999999,False
20,2015-02-21,9.0,False
21,2015-02-22,0.0,False
22,2015-02-23,9.9,False
23,2015-02-24,7.5,False
24,2015-02-25,12.6,False
25,2015-02-26,17.7,False
26,2015-02-27,12.9,False
27,2015-02-28,5.7,False
0,2015-03-01,10.23,False
1,2015-03-02,25.080000000000002,False
2,2015-03-03,26.73,False
3,2015-03-04,33.0,False
4,2015-03-05,18.150000000000002,False
5,2015-03-06,20.46,False
6,2015-03-07,8.91,False
7,2015-03-08,14.190000000000001,False
8,2015-03-09,17.82,False
9,2015-03-10,17.82,False
10,2015-03-11,16.5,False
11,2015-03-12,25.740000000000002,False
12,2015-03-13,26.400000000000002,False
13,2015-03-14,10.56,False
14,2015-03-15,6.930000000000001,False
15,2015-03-16,21.12,False
16,2015-03-17,23.76,False
17,2015-03-18,21.12,False
18,2015-03-19,10.56,False
19,2015-03-20,27.720000000000002,False
20,2015-03-21,12.540000000000001,False
21,2015-03-22,6.930000000000001,False
22,2015-03-23,23.76,False
23,2015-03-24,19.14,False
24,2015-03-25,10.89,False
25,2015-03-26,15.510000000000002,False
26,2015-03-27,18.810000000000002,False
27,2015-03-28,7.590000000000001,False
28,2015-03-29,7.260000000000001,False
29,2015-03-30,22.44,False
30,2015-03-31,19.470000000000002,False
0,2015-04-01,18.700000000000003,False
1,2015-04-02,16.66,False
2,2015-04-03,8.84,False
3,2015-04-04,9.520000000000001,False
4,2015-04-05,0.0,False
5,2015-04-06,11.22,False
6,2015-04-07,15.64,False
7,2015-04-08,23.8,False
8,2015-04-09,7.82,False
9,2015-04-10,8.5,False
10,2015-04-11,6.12,False
11,2015-04-12,0.0,False
12,2015-04-13,7.82,False
13,2015-04-14,30.94,False
14,2015-04-15,18.360000000000003,False
15,2015-04-16,21.080000000000002,False
16,2015-04-17,8.16,False
17,2015-04-18,9.520000000000001,False
18,2015-04-19,3.06,False
19,2015-04-20,20.740000000000002,False
20,2015-04-21,26.520000000000003,False
21,2015-04-22,34.0,False
22,2015-04-23,15.98,False
23,2015-04-24,22.1,False
24,2015-04-25,6.12,False
25,2015-04-26,6.12,False
26,2015-04-27,15.64,False
27,2015-04-28,15.3,False
28,2015-04-29,18.360000000000003,False
29,2015-04-30,16.32,False
0,2015-05-01,7.83,False
1,2015-05-02,2.7,False
2,2015-05-03,2.7,False
3,2015-05-04,18.630000000000003,False
4,2015-05-05,25.650000000000002,False
5,2015-05-06,7.0200000000000005,False
6,2015-05-07,18.900000000000002,False
7,2015-05-08,12.420000000000002,False
8,2015-05-09,11.34,False
9,2015-05-10,5.67,False
10,2015-05-11,9.450000000000001,False
11,2015-05-12,13.770000000000001,False
12,2015-05-13,11.88,False
13,2015-05-14,12.15,False
14,2015-05-15,27.0,False
15,2015-05-16,8.370000000000001,False
16,2015-05-17,0.0,False
17,2015-05-18,13.770000000000001,False
18,2015-05-19,4.59,False
19,2015-05-20,7.0200000000000005,False
20,2015-05-21,16.470000000000002,False
21,2015-05-22,4.86,False
22,2015-05-23,5.67,False
23,2015-05-24,0.0,False
24,2015-05-25,4.86,False
25,2015-05-26,9.18,False
26,2015-05-27,18.36,False
27,2015-05-28,16.200000000000003,False
28,2015-05-29,9.72,False
29,2015-05-30,0.0,False
30,2015-05-31,2.7,False
0,2015-06-01,18.2,False
1,2015-06-02,23.45,False
2,2015-06-03,13.299999999999999,False
3,2015-06-04,22.75,False
4,2015-06-05,16.099999999999998,False
5,2015-06-06,8.049999999999999,False
6,2015-06-07,8.049999999999999,False
7,2015-06-08,13.299999999999999,False
8,2015-06-09,21.7,False
9,2015-06-10,35.0,False
10,2015-06-11,13.649999999999999,False
11,2015-06-12,8.75,False
12,2015-06-13,18.2,False
13,2015-06-14,8.049999999999999,False
14,2015-06-15,23.099999999999998,False
15,2015-06-16,23.099999999999998,False
16,2015-06-17,18.2,False
17,2015-06-18,27.299999999999997,False
18,2015-06-19,15.749999999999998,False
19,2015-06-20,4.199999999999999,False
20,2015-06-21,20.299999999999997,False
21,2015-06-22,19.95,False
22,2015-06-23,11.549999999999999,False
23,2015-06-24,25.2,False
24,2015-06-25,20.299999999999997,False
25,2015-06-26,12.25,False
26,2015-06-27,5.949999999999999,False
27,2015-06-28,12.25,False
28,2015-06-29,22.049999999999997,False
29,2015-06-30,23.45,False
0,2015-07-01,11.52,False
1,2015-07-02,22.72,False
2,2015-07-03,12.16,False
3,2015-07-04,0.0,False
4,2015-07-05,3.52,False
5,2015-07-06,14.08,False
6,2015-07-07,11.200000000000001,False
7,2015-07-08,25.6,False
8,2015-07-09,23.04,False
9,2015-07-10,17.6,False
10,2015-07-11,0.0,False
11,2015-07-12,6.72,False
12,2015-07-13,16.64,False
13,2015-07-14,11.200000000000001,False
14,2015-07-15,14.08,False
15,2015-07-16,32.0,False
16,2015-07-17,27.52,False
17,2015-07-18,14.4,False
18,2015-07-19,10.88,False
19,2015-07-20,14.72,False
20,2015-07-21,14.4,False
21,2015-07-22,16.96,False
22,2015-07-23,22.72,False
23,2015-07-24,17.6,False
24,2015-07-25,16.64,False
25,2015-07-26,9.92,False
26,2015-07-27,13.76,False
27,2015-07-28,13.76,False
28,2015-07-29,25.28,False
29,2015-07-30,16.96,False
30,2015-07-31,14.72,False
0,2015-08-01,5.3999999999999995,False
1,2015-08-02,8.1,False
2,2015-08-03,15.899999999999999,False
3,2015-08-04,13.5,False
4,2015-08-05,9.0,False
5,2015-08-06,13.799999999999999,False
6,2015-08-07,24.0,False
7,2015-08-08,5.3999999999999995,False
8,2015-08-09,2.6999999999999997,False
9,2015-08-10,4.5,False
10,2015-08-11,4.5,False
11,2015-08-12,9.0,False
12,2015-08-13,16.2,False
13,2015-08-14,7.199999999999999,False
14,2015-08-15,18.9,False
15,2015-08-16,2.6999999999999997,False
16,2015-08-17,15.6,False
17,2015-08-18,9.0,False
18,2015-08-19,6.6,False
19,2015-08-20,20.4,False
20,2015-08-21,25.5,False
21,2015-08-22,10.799999999999999,False
22,2015-08-23,2.6999999999999997,False
23,2015-08-24,30.0,False
24,2015-08-25,24.0,False
25,2015-08-26,19.8,False
26,2015-08-27,20.099999999999998,False
27,2015-08-28,27.9,False
28,2015-08-29,7.8,False
29,2015-08-30,5.1,False
30,2015-08-31,12.9,False
0,2015-09-01,25.5,False
1,2015-09-02,27.9,False
2,2015-09-03,30.0,False
3,2015-09-04,17.4,False
4,2015-09-05,10.799999999999999,False
5,2015-09-06,4.5,False
6,2015-09-07,9.6,False
7,2015-09-08,16.2,False
8,2015-09-09,19.8,False
9,2015-09-10,29.4,False
10,2015-09-11,17.099999999999998,False
11,2015-09-12,12.9,False
12,2015-09-13,8.4,False
13,2015-09-14,23.4,False
14,2015-09-15,25.2,False
15,2015-09-16,27.0,False
16,2015-09-17,10.799999999999999,False
17,2015-09-18,11.4,False
18,2015-09-19,15.0,False
19,2015-09-20,6.3,False
20,2015-09-21,15.899999999999999,False
21,2015-09-22,16.2,False
22,2015-09-23,19.8,False
23,2015-09-24,20.4,False
24,2015-09-25,24.9,False
25,2015-09-26,4.2,False
26,2015-09-27,8.4,False
27,2015-09-28,26.4,False
28,2015-09-29,8.7,False
29,2015-09-30,24.9,False
0,2015-10-01,22.2,False
1,2015-10-02,20.35,False
2,2015-10-03,12.95,False
3,2015-10-04,6.29,False
4,2015-10-05,29.6,False
5,2015-10-06,13.69,False
6,2015-10-07,22.2,False
7,2015-10-08,13.69,False
8,2015-10-09,17.02,False
9,2015-10-10,6.29,False
10,2015-10-11,3.33,False
11,2015-10-12,19.61,False
12,2015-10-13,21.83,False
13,2015-10-14,16.28,False
14,2015-10-15,8.14,False
15,2015-10-16,37.0,False
16,2015-10-17,9.62,False
17,2015-10-18,9.25,False
18,2015-10-19,18.87,False
19,2015-10-20,21.46,False
20,2015-10-21,21.83,False
21,2015-10-22,27.75,False
22,2015-10-23,22.94,False
23,2015-10-24,19.24,False
24,2015-10-25,6.29,False
25,2015-10-26,21.46,False
26,2015-10-27,21.83,False
27,2015-10-28,13.32,False
28,2015-10-29,16.28,False
29,2015-10-30,14.43,False
30,2015-10-31,6.66,False
0,2015-11-01,0.0,False
1,2015-11-02,12.48,False
2,2015-11-03,18.56,False
3,2015-11-04,24.96,False
4,2015-11-05,18.88,False
5,2015-11-06,22.72,False
6,2015-11-07,0.0,False
7,2015-11-08,10.88,False
8,2015-11-09,21.44,False
9,2015-11-10,24.96,False
10,2015-11-11,9.6,False
11,2015-11-12,32.0,False
12,2015-11-13,22.72,False
13,2015-11-14,0.0,False
14,2015-11-15,3.52,False
15,2015-11-16,12.48,False
16,2015-11-17,31.04,False
17,2015-11-18,15.36,False
18,2015-11-19,25.6,False
19,2015-11-20,19.2,False
20,2015-11-21,22.080000000000002,False
21,2015-11-22,14.4,False
22,2015-11-23,18.56,False
23,2015-11-24,9.28,False
24,2015-11-25,27.84,False
25,2015-11-26,6.4,False
26,2015-11-27,6.4,False
27,2015-11-28,0.0,False
28,2015-11-29,0.0,False
29,2015-11-30,21.44,False
0,2015-12-01,10.54,False
1,2015-12-02,13.02,False
2,2015-12-03,10.85,False
3,2015-12-04,2.79,False
4,2015-12-05,6.2,False
5,2015-12-06,3.1,False
6,2015-12-07,18.29,False
7,2015-12-08,13.33,False
8,2015-12-09,7.75,False
9,2015-12-10,16.12,False
10,2015-12-11,13.64,False
11,2015-12-12,9.3,False
12,2015-12-13,6.2,False
13,2015-12-14,13.02,False
14,2015-12-15,18.91,False
15,2015-12-16,19.22,False
16,2015-12-17,31.0,False
17,2015-12-18,17.669999999999998,False
18,2015-12-19,9.92,False
19,2015-12-20,6.51,False
20,2015-12-21,11.16,False
21,2015-12-22,25.73,False
22,2015-12-23,8.99,False
23,2015-12-24,6.82,False
24,2015-12-25,0.0,False
25,2015-12-26,9.92,False
26,2015-12-27,9.92,False
27,2015-12-28,11.78,False
28,2015-12-29,17.669999999999998,False
29,2015-12-30,11.78,False
30,2015-12-31,6.51,False
0,2016-01-01,4.81,False
1,2016-01-02,4.4399999999999995,False
2,2016-01-03,0.0,False
3,2016-01-04,14.8,False
4,2016-01-05,30.34,False
5,2016-01-06,18.87,False
6,2016-01-07,37.0,False
7,2016-01-08,26.64,False
8,2016-01-09,17.02,False
9,2016-01-10,8.14,False
10,2016-01-11,25.53,False
11,2016-01-12,25.53,False
12,2016-01-13,21.83,False
13,2016-01-14,14.43,False
14,2016-01-15,34.41,False
15,2016-01-16,0.0,False
16,2016-01-17,12.209999999999999,False
17,2016-01-18,11.1,False
18,2016-01-19,14.43,False
19,2016-01-20,14.8,False
20,2016-01-21,25.9,False
21,2016-01-22,22.94,False
22,2016-01-23,4.07,False
23,2016-01-24,8.51,False
24,2016-01-25,11.1,False
25,2016-01-26,11.1,False
26,2016-01-27,10.73,False
27,2016-01-28,25.9,False
28,2016-01-29,30.71,False
29,2016-01-30,0.0,False
30,2016-01-31,16.65,False
0,2016-02-01,15.48,False
1,2016-02-02,6.02,False
2,2016-02-03,30.96,False
3,2016-02-04,12.47,False
4,2016-02-05,19.35,False
5,2016-02-06,21.5,False
6,2016-02-07,3.44,False
7,2016-02-08,24.94,False
8,2016-02-09,22.36,False
9,2016-02-10,30.96,False
10,2016-02-11,21.5,False
11,2016-02-12,15.91,False
12,2016-02-13,10.32,False
13,2016-02-14,3.44,False
14,2016-02-15,6.02,False
15,2016-02-16,33.54,False
16,2016-02-17,30.96,False
17,2016-02-18,43.0,False
18,2016-02-19,18.919999999999998,False
19,2016-02-20,3.44,False
20,2016-02-21,17.63,False
21,2016-02-22,12.04,False
22,2016-02-23,30.099999999999998,False
23,2016-02-24,18.06,False
24,2016-02-25,18.49,False
25,2016-02-26,25.37,False
26,2016-02-27,17.63,False
27,2016-02-28,6.88,False
28,2016-02-29,23.65,False
0,2016-03-01,34.45,False
1,2016-03-02,20.67,False
2,2016-03-03,37.63,False
3,2016-03-04,25.44,False
4,2016-03-05,12.72,False
5,2016-03-06,10.600000000000001,False
6,2016-03-07,23.85,False
7,2016-03-08,41.34,False
8,2016-03-09,28.09,False
9,2016-03-10,39.75,False
10,2016-03-11,53.0,False
11,2016-03-12,8.48,False
12,2016-03-13,8.48,False
13,2016-03-14,33.92,False
14,2016-03-15,41.34,False
15,2016-03-16,35.510000000000005,False
16,2016-03-17,30.740000000000002,False
17,2016-03-18,25.970000000000002,False
18,2016-03-19,6.36,False
19,2016-03-20,10.600000000000001,False
20,2016-03-21,30.21,False
21,2016-03-22,43.99,False
22,2016-03-23,15.370000000000001,False
23,2016-03-24,31.8,False
24,2016-03-25,10.600000000000001,False
25,2016-03-26,11.13,False
26,2016-03-27,18.02,False
27,2016-03-28,33.39,False
28,2016-03-29,41.34,False
29,2016-03-30,37.63,False
30,2016-03-31,36.04,False
0,2016-04-01,21.93,False
1,2016-04-02,5.61,False
2,2016-04-03,0.0,False
3,2016-04-04,32.13,False
4,2016-04-05,17.34,False
5,2016-04-06,26.01,False
6,2016-04-07,14.790000000000001,False
7,2016-04-08,19.38,False
8,2016-04-09,7.140000000000001,False
9,2016-04-10,3.06,False
10,2016-04-11,28.560000000000002,False
11,2016-04-12,21.93,False
12,2016-04-13,19.89,False
13,2016-04-14,17.34,False
14,2016-04-15,24.990000000000002,False
15,2016-04-16,7.140000000000001,False
16,2016-04-17,12.75,False
17,2016-04-18,17.34,False
18,2016-04-19,19.89,False
19,2016-04-20,51.0,False
20,2016-04-21,39.27,False
21,2016-04-22,31.62,False
22,2016-04-23,8.67,False
23,2016-04-24,15.3,False
24,2016-04-25,23.46,False
25,2016-04-26,20.91,False
26,2016-04-27,24.990000000000002,False
27,2016-04-28,16.32,False
28,2016-04-29,35.19,False
29,2016-04-30,6.12,False
0,2016-05-01,14.7,False
1,2016-05-02,25.2,False
2,2016-05-03,31.08,False
3,2016-05-04,29.4,False
4,2016-05-05,36.96,False
5,2016-05-06,37.8,False
6,2016-05-07,34.86,False
7,2016-05-08,9.66,False
8,2016-05-09,23.099999999999998,False
9,2016-05-10,31.08,False
10,2016-05-11,35.28,False
11,2016-05-12,23.099999999999998,False
12,2016-05-13,30.24,False
13,2016-05-14,16.8,False
14,2016-05-15,4.62,False
15,2016-05-16,28.98,False
16,2016-05-17,28.56,False
17,2016-05-18,14.28,False
18,2016-05-19,31.08,False
19,2016-05-20,24.36,False
20,2016-05-21,9.66,False
21,2016-05-22,19.32,False
22,2016-05-23,22.68,False
23,2016-05-24,24.779999999999998,False
24,2016-05-25,42.0,False
25,2016-05-26,28.56,False
26,2016-05-27,33.6,False
27,2016-05-28,17.22,False
28,2016-05-29,14.7,False
29,2016-05-30,10.92,False
30,2016-05-31,23.099999999999998,False
0,2016-06-01,21.200000000000003,False
1,2016-06-02,16.8,False
2,2016-06-03,26.0,False
3,2016-06-04,6.0,False
4,2016-06-05,11.600000000000001,False
5,2016-06-06,11.600000000000001,False
6,2016-06-07,31.200000000000003,False
7,2016-06-08,18.400000000000002,False
8,2016-06-09,18.400000000000002,False
9,2016-06-10,15.600000000000001,False
10,2016-06-11,9.600000000000001,False
11,2016-06-12,7.6000000000000005,False
12,2016-06-13,24.400000000000002,False
13,2016-06-14,14.4,False
14,2016-06-15,14.8,False
15,2016-06-16,32.800000000000004,False
16,2016-06-17,26.0,False
17,2016-06-18,8.0,False
18,2016-06-19,9.600000000000001,False
19,2016-06-20,13.200000000000001,False
20,2016-06-21,24.400000000000002,False
21,2016-06-22,23.200000000000003,False
22,2016-06-23,22.400000000000002,False
23,2016-06-24,40.0,False
24,2016-06-25,6.0,False
25,2016-06-26,6.0,False
26,2016-06-27,24.8,False
27,2016-06-28,26.400000000000002,False
28,2016-06-29,25.200000000000003,False
29,2016-06-30,17.2,False
0,2016-07-01,10.540000000000001,False
1,2016-07-02,3.06,False
2,2016-07-03,4.08,False
3,2016-07-04,3.4000000000000004,False
4,2016-07-05,7.82,False
5,2016-07-06,9.860000000000001,False
6,2016-07-07,15.3,False
7,2016-07-08,7.48,False
8,2016-07-09,6.12,False
9,2016-07-10,5.1000000000000005,False
10,2016-07-11,11.22,False
11,2016-07-12,11.22,False
12,2016-07-13,13.940000000000001,False
13,2016-07-14,8.5,False
14,2016-07-15,15.3,False
15,2016-07-16,4.08,False
16,2016-07-17,3.06,False
17,2016-07-18,11.22,False
18,2016-07-19,12.24,False
19,2016-07-20,9.520000000000001,False
20,2016-07-21,10.540000000000001,False
21,2016-07-22,10.88,False
22,2016-07-23,5.1000000000000005,False
23,2016-07-24,2.04,False
24,2016-07-25,11.22,False
25,2016-07-26,19.040000000000003,False
26,2016-07-27,34.0,False
27,2016-07-28,15.64,False
28,2016-07-29,19.040000000000003,False
29,2016-07-30,9.180000000000001,False
30,2016-07-31,4.08,False
0,2016-08-01,29.16,False
1,2016-08-02,10.44,False
2,2016-08-03,7.92,False
3,2016-08-04,27.0,False
4,2016-08-05,17.28,False
5,2016-08-06,6.4799999999999995,False
6,2016-08-07,0.0,False
7,2016-08-08,13.68,False
8,2016-08-09,10.799999999999999,False
9,2016-08-10,5.3999999999999995,False
10,2016-08-11,28.08,False
11,2016-08-12,14.76,False
12,2016-08-13,12.959999999999999,False
13,2016-08-14,0.0,False
14,2016-08-15,14.399999999999999,False
15,2016-08-16,25.56,False
16,2016-08-17,22.68,False
17,2016-08-18,22.68,False
18,2016-08-19,14.399999999999999,False
19,2016-08-20,3.2399999999999998,False
20,2016-08-21,9.719999999999999,False
21,2016-08-22,36.0,False
22,2016-08-23,19.439999999999998,False
23,2016-08-24,16.2,False
24,2016-08-25,7.92,False
25,2016-08-26,5.3999999999999995,False
26,2016-08-27,6.12,False
27,2016-08-28,2.88,False
28,2016-08-29,10.44,False
29,2016-08-30,23.4,False
30,2016-08-31,18.0,False
0,2016-09-01,24.48,False
1,2016-09-02,14.280000000000001,False
2,2016-09-03,4.08,False
3,2016-09-04,11.9,False
4,2016-09-05,3.4000000000000004,False
5,2016-09-06,23.46,False
6,2016-09-07,24.48,False
7,2016-09-08,24.48,False
8,2016-09-09,21.76,False
9,2016-09-10,24.14,False
10,2016-09-11,19.720000000000002,False
11,2016-09-12,24.48,False
12,2016-09-13,20.400000000000002,False
13,2016-09-14,24.14,False
14,2016-09-15,24.48,False
15,2016-09-16,28.220000000000002,False
16,2016-09-17,0.0,False
17,2016-09-18,0.0,False
18,2016-09-19,29.92,False
19,2016-09-20,33.32,False
20,2016-09-21,23.8,False
21,2016-09-22,10.200000000000001,False
22,2016-09-23,14.280000000000001,False
23,2016-09-24,7.82,False
24,2016-09-25,0.0,False
25,2016-09-26,20.060000000000002,False
26,2016-09-27,13.260000000000002,False
27,2016-09-28,30.26,False
28,2016-09-29,34.0,False
29,2016-09-30,24.48,False
0,2016-10-01,9.92,False
1,2016-10-02,3.1,False
2,2016-10-03,24.18,False
3,2016-10-04,18.29,False
