,date,HAS stock,isPartial
20,2019-02-21,77.0,False
21,2019-02-22,56.980000000000004,False
22,2019-02-23,40.81,False
23,2019-02-24,49.28,False
24,2019-02-25,70.84,False
25,2019-02-26,63.14,False
26,2019-02-27,61.6,False
27,2019-02-28,63.14,False
0,2019-03-01,68.4,False
1,2019-03-02,47.12,False
2,2019-03-03,50.92,False
3,2019-03-04,53.96,False
4,2019-03-05,63.08,False
5,2019-03-06,65.36,False
6,2019-03-07,75.24,False
7,2019-03-08,57.0,False
8,2019-03-09,31.16,False
9,2019-03-10,51.68,False
10,2019-03-11,65.36,False
11,2019-03-12,62.32,False
12,2019-03-13,69.92,False
13,2019-03-14,57.76,False
14,2019-03-15,49.4,False
15,2019-03-16,31.16,False
16,2019-03-17,44.08,False
17,2019-03-18,76.0,False
18,2019-03-19,75.24,False
19,2019-03-20,57.76,False
20,2019-03-21,64.6,False
21,2019-03-22,53.96,False
22,2019-03-23,40.28,False
23,2019-03-24,54.72,False
24,2019-03-25,73.72,False
25,2019-03-26,63.08,False
26,2019-03-27,62.32,False
27,2019-03-28,54.72,False
28,2019-03-29,57.0,False
29,2019-03-30,38.0,False
30,2019-03-31,47.12,False
