,date,ATVI stock,isPartial
12,2014-04-13,0.0,False
13,2014-04-14,2.28,False
14,2014-04-15,2.28,False
15,2014-04-16,4.62,False
16,2014-04-17,0.0,False
17,2014-04-18,0.0,False
18,2014-04-19,0.0,False
19,2014-04-20,0.0,False
20,2014-04-21,3.6599999999999997,False
21,2014-04-22,0.0,False
22,2014-04-23,0.0,False
23,2014-04-24,4.56,False
24,2014-04-25,3.5999999999999996,False
25,2014-04-26,0.0,False
26,2014-04-27,0.0,False
27,2014-04-28,0.0,False
28,2014-04-29,0.0,False
29,2014-04-30,3.42,False
0,2014-05-01,3.8500000000000005,False
1,2014-05-02,2.5200000000000005,False
2,2014-05-03,2.8000000000000003,False
3,2014-05-04,0.0,False
4,2014-05-05,2.3800000000000003,False
5,2014-05-06,2.31,False
6,2014-05-07,7.000000000000001,False
7,2014-05-08,4.69,False
8,2014-05-09,0.0,False
9,2014-05-10,5.6000000000000005,False
10,2014-05-11,2.7300000000000004,False
11,2014-05-12,0.0,False
12,2014-05-13,3.43,False
13,2014-05-14,2.31,False
